web-scraper-order,web-scraper-start-url,disinfo-case-link,disinfo-case-link-href,title,date,keywords
1653663613-2543,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=2300,The attack on the Russian language caused the conflict in Ukraine,https://euvsdisinfo.eu/report/the-attack-on-the-russian-language-caused-the-conflict-in-ukraine,Disinfo: The attack on the Russian language caused the conflict in Ukraine,DATE OF PUBLICATION: 11/12/2019,"Keywords: DNR, Russian language, LNR, Minsk agreements, Donbas"
1653663729-2579,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=2300,"Ukrainian Boeing, which crashed in Tehran, was more than 30 years old",https://euvsdisinfo.eu/report/ukrainian-boeing-which-fell-in-tehran-was-more-than-30-years-old,"Disinfo: Ukrainian Boeing, which crashed in Tehran, was more than 30 years old",DATE OF PUBLICATION: 08/01/2020,"Keywords: Ukraine, Missile defence system"
1653663809-2606,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=2300,Far-right influence on Ukrainian politics grew after 2014 Kyiv coup,https://euvsdisinfo.eu/report/far-right-influence-on-ukrainian-politics-grew-after-2014-kyiv-coup,Disinfo: Far-right influence on Ukrainian politics grew after 2014 Kyiv coup,DATE OF PUBLICATION: 20/01/2020,"Keywords: Euromaidan, Donbas, Coup, War in Ukraine, Nazi/Fascist"
1653663621-2546,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=2300,"Ukrainian language inspectors beat people for speaking Russian, send them to correctional labor camps",https://euvsdisinfo.eu/report/in-ukraine-language-inspectors-beat-people-for-using-the-russian-language-and-send-them-to-correctional-labor,"Disinfo: Ukrainian language inspectors beat people for speaking Russian, send them to correctional labor camps",DATE OF PUBLICATION: 12/12/2019,"Keywords: Rule of law, Human rights, Russian language, Russophobia, Nazi/Fascist"
1653663519-2521,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=2300,Hungary recognised Crimea as Russian,https://euvsdisinfo.eu/report/hungary-recognised-crimea-as-russian,Disinfo: Hungary recognised Crimea as Russian,DATE OF PUBLICATION: 05/12/2019,"Keywords: illegal annexation, fake news, Crimea"
1653663539-2528,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=2300,Territories of Donbas controlled by Ukraine are under Ukrainian occupation,https://euvsdisinfo.eu/report/territories-of-donbas-controlled-by-ukraine-are-under-ukrainian-occupation,Disinfo: Territories of Donbas controlled by Ukraine are under Ukrainian occupation,DATE OF PUBLICATION: 08/12/2019,"Keywords: Eastern Ukraine, Donbas, War in Ukraine"
1653663782-2597,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=2300,Foreign espionage could be to blame for Iran downing flight PS752,https://euvsdisinfo.eu/report/someone-from-outside-iran-might-have-downed-the-ps752,Disinfo: Foreign espionage could be to blame for Iran downing flight PS752,DATE OF PUBLICATION: 16/01/2020,null
1653663513-2519,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=2300,"Ukraine will disintegrate by 2023, the US-ruled occupying regime will take living space away from Ukrainians",https://euvsdisinfo.eu/report/by-2023-ukraine-will-disintegrate-us-ruled-occupational-regime-will-take-away-living-space-from-ukrainians,"Disinfo: Ukraine will disintegrate by 2023, the US-ruled occupying regime will take living space away from Ukrainians",DATE OF PUBLICATION: 05/12/2019,"Keywords: Occupation, Anti-Russian, Ukrainian disintegration, Ukrainian statehood, Conspiracy theory"
1653663776-2595,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=2300,Ukrainian fascists beat Jews,https://euvsdisinfo.eu/report/ukrainian-fascists-beat-jews,Disinfo: Ukrainian fascists beat Jews,DATE OF PUBLICATION: 14/01/2020,"Keywords: Anti-Semitism, Nazi/Fascist"
1653663627-2548,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=2300,"The myth about Euromaidan is becoming weaker, it is evident now it was a coup",https://euvsdisinfo.eu/report/the-myth-about-euromaidan-is-becoming-weaker-it-is-evident-now-it-was-a-coup,"Disinfo: The myth about Euromaidan is becoming weaker, it is evident now it was a coup",DATE OF PUBLICATION: 12/12/2019,"Keywords: Ukraine, Ukrainian statehood, Euromaidan"
1653663741-2583,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=2300,Poland planned to take part in the partition of the USSR together with Nazi Germany,https://euvsdisinfo.eu/report/poland-planned-to-take-part-in-the-partition-of-the-ussr-together-with-nazi-germany,Disinfo: Poland planned to take part in the partition of the USSR together with Nazi Germany,DATE OF PUBLICATION: 10/01/2020,"Keywords: Molotov-Ribbentrop Pact, Historical revisionism, USSR, WWII, Adolf Hitler, Nazi/Fascist"
1653663797-2602,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=2300,Ukraine and Georgia are Western tools against Russia,https://euvsdisinfo.eu/report/ukraine-and-georgia-are-western-tools-against-russia,Disinfo: Ukraine and Georgia are Western tools against Russia,DATE OF PUBLICATION: 19/01/2020,"Keywords: West, Anti-Russian, European Union, Encircling Russia"
1653663543-2529,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=2300,72.5% of Ukrainians support a compromise between Ukraine and Russia at all costs in order to achieve peace in Donbas,https://euvsdisinfo.eu/report/725-of-ukrainians-support-a-compromise-between-ukraine-and-russia-in-favour-of-peace-in-donbas,Disinfo: 72.5% of Ukrainians support a compromise between Ukraine and Russia at all costs in order to achieve peace in Donbas,DATE OF PUBLICATION: 08/12/2019,"Keywords: Donbas, War in Ukraine"
1653663779-2596,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=2300,Ukraine's heroes are all anti-Semites,https://euvsdisinfo.eu/report/ukraines-heroes-are-all-anti-semites,Disinfo: Ukraine's heroes are all anti-Semites,DATE OF PUBLICATION: 15/01/2020,Keywords: Anti-Semitism
1653663498-2514,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=2300,The coup prompted Crimea to restore its Russia identity,https://euvsdisinfo.eu/report/the-coup-prompted-crimea-to-restore-its-russia-identity,Disinfo: The coup prompted Crimea to restore its Russia identity,DATE OF PUBLICATION: 04/12/2019,"Keywords: illegal annexation, Eastern Ukraine, Crimea, War in Ukraine"
1653663489-2511,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=2300,The US government is trying to eradicate Christianity,https://euvsdisinfo.eu/report/the-us-government-is-trying-to-eradicate-christianity,Disinfo: The US government is trying to eradicate Christianity,DATE OF PUBLICATION: 03/12/2019,"Keywords: Religion, Ukraine, autocephaly, West, Orthodox Church, Conspiracy theory"
1653663660-2559,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=2300,US silence on the Russian-Ukrainian talks says a lot,https://euvsdisinfo.eu/report/us-silence-on-the-russian-ukrainian-talks-says-a-lot,Disinfo: US silence on the Russian-Ukrainian talks says a lot,DATE OF PUBLICATION: 16/12/2019,"Keywords: Mike Pompeo, Sergei Lavrov, Eastern Ukraine, Minsk agreements, War in Ukraine"
